,Subject,Electrode,Frequency,PSD
32912,14,22,33,4.334255138817428e-10
32913,14,22,34,4.1713630925515686e-10
32914,14,22,35,3.9606252264053157e-10
32915,14,22,36,3.8839028350685774e-10
32916,14,22,37,3.731895344082256e-10
32917,14,22,38,3.764636356807134e-10
32918,14,22,39,3.8287133544793623e-10
32919,14,22,40,3.966011964634252e-10
32920,14,22,41,4.0508910956621094e-10
32921,14,22,42,4.11750464824462e-10
32922,14,22,43,4.0487329088681945e-10
32923,14,22,44,4.0938010091168597e-10
32924,14,22,45,4.188757158744744e-10
32925,14,22,46,4.064723151441795e-10
32926,14,22,47,3.6823327141154056e-10
32927,14,22,48,3.4506211799718975e-10
32928,14,22,49,3.352028373452701e-10
32929,14,22,50,3.3580738176798204e-10
32930,14,22,51,3.3498264503318174e-10
32931,14,22,52,3.2397088864129913e-10
32932,14,22,53,3.0217556858283256e-10
32933,14,22,54,3.17787244084271e-10
32934,14,22,55,3.20945976525827e-10
32935,14,22,56,3.191174228478739e-10
32936,14,22,57,3.088127315722228e-10
32937,14,22,58,2.9938461096482524e-10
32938,14,22,59,2.969288034261797e-10
32939,14,22,60,3.034339641158487e-10
32940,14,22,61,2.9824185300228224e-10
32941,14,22,62,2.923303650900974e-10
32942,14,22,63,2.863730687684837e-10
32943,14,22,64,2.7458353674275103e-10
32944,14,22,65,2.7847655722116385e-10
32945,14,22,66,2.667603318303719e-10
32946,14,22,67,2.7046732898821294e-10
32947,14,22,68,2.847734892322109e-10
32948,14,22,69,2.86703084674129e-10
32949,14,22,70,2.847018944385873e-10
32950,14,22,71,2.9470629552671614e-10
32951,14,22,72,3.020367934914341e-10
32952,14,22,73,3.034541808304381e-10
32953,14,22,74,3.149692526008513e-10
32954,14,22,75,3.1407264176061517e-10
32955,14,22,76,3.104033816923857e-10
32956,14,22,77,3.168874758644136e-10
32957,14,22,78,3.050987615005632e-10
32958,14,22,79,2.9589193991841167e-10
32959,14,22,80,2.9049129749643334e-10
32960,14,23,1,5.23886467733845e-09
32961,14,23,2,4.996346427858285e-09
32962,14,23,3,3.6669548925791447e-09
32963,14,23,4,3.091822496088887e-09
32964,14,23,5,1.3650619946415085e-09
32965,14,23,6,1.037259471097651e-09
32966,14,23,7,9.953880198067711e-10
32967,14,23,8,1.1414544077941658e-09
32968,14,23,9,1.281826998793395e-09
32969,14,23,10,1.3791847890068764e-09
32970,14,23,11,1.3632319376234555e-09
32971,14,23,12,1.3072355183453983e-09
32972,14,23,13,1.2245611842676492e-09
32973,14,23,14,1.0828963964880556e-09
32974,14,23,15,8.546509560711815e-10
32975,14,23,16,5.56112993014581e-10
32976,14,23,17,3.5414828149071016e-10
32977,14,23,18,2.4903150923784325e-10
32978,14,23,19,2.1726794873292586e-10
32979,14,23,20,2.0228195180406057e-10
32980,14,23,21,1.905313389818922e-10
32981,14,23,22,1.780130928461577e-10
32982,14,23,23,1.6805766288972027e-10
32983,14,23,24,1.60748611343694e-10
32984,14,23,25,1.5307589683944797e-10
32985,14,23,26,1.4841392997318432e-10
32986,14,23,27,1.4249424074425287e-10
32987,14,23,28,1.4632253110943205e-10
32988,14,23,29,1.6330705322851363e-10
32989,14,23,30,1.8158731267193956e-10
32990,14,23,31,1.9154749931593534e-10
32991,14,23,32,1.93254427254518e-10
32992,14,23,33,1.9084748817912978e-10
32993,14,23,34,1.8625996626482723e-10
32994,14,23,35,1.8051087267330694e-10
32995,14,23,36,1.6602205659693394e-10
32996,14,23,37,1.4217599357708775e-10
32997,14,23,38,1.2334987647572186e-10
32998,14,23,39,1.1545928448516443e-10
32999,14,23,40,1.1481185506538516e-10
33000,14,23,41,1.1656575547953837e-10
33001,14,23,42,1.1118502290421958e-10
33002,14,23,43,1.0875564379963932e-10
33003,14,23,44,1.081154783559384e-10
33004,14,23,45,1.0575989359314242e-10
33005,14,23,46,1.0279503626084833e-10
33006,14,23,47,9.206001334063916e-11
33007,14,23,48,8.640017112908565e-11
33008,14,23,49,8.35767788837682e-11
33009,14,23,50,8.300853797739603e-11
33010,14,23,51,8.226649011677077e-11
33011,14,23,52,8.210900216349148e-11
33012,14,23,53,8.143768449827637e-11
33013,14,23,54,8.751836905967697e-11
33014,14,23,55,8.902433987503214e-11
33015,14,23,56,9.044752814917299e-11
33016,14,23,57,8.786770056474925e-11
33017,14,23,58,8.877362022463049e-11
33018,14,23,59,8.81270802443075e-11
33019,14,23,60,8.614417083650722e-11
33020,14,23,61,8.376163343501957e-11
33021,14,23,62,8.455554563075742e-11
33022,14,23,63,8.495510439273233e-11
33023,14,23,64,8.518916184479134e-11
33024,14,23,65,8.503626622460188e-11
33025,14,23,66,8.305119690270756e-11
33026,14,23,67,8.410554625200688e-11
33027,14,23,68,8.682696999290242e-11
33028,14,23,69,8.732018506069665e-11
33029,14,23,70,8.906031560103042e-11
33030,14,23,71,8.918895341658811e-11
33031,14,23,72,8.869375624701848e-11
33032,14,23,73,8.782714840405575e-11
33033,14,23,74,8.883313133353936e-11
33034,14,23,75,8.726714160120229e-11
33035,14,23,76,8.594803033379059e-11
33036,14,23,77,8.694545350742377e-11
33037,14,23,78,8.600278412102042e-11
33038,14,23,79,8.643611317473734e-11
33039,14,23,80,8.57293882371548e-11
33040,14,24,1,7.122831557117071e-09
33041,14,24,2,6.856417109925595e-09
33042,14,24,3,4.86724578914058e-09
33043,14,24,4,3.880615046796106e-09
33044,14,24,5,1.2415288631428904e-09
33045,14,24,6,7.785496319043685e-10
33046,14,24,7,6.466459821943208e-10
33047,14,24,8,6.260917995060476e-10
33048,14,24,9,7.306337805237819e-10
33049,14,24,10,1.2014282755106636e-09
33050,14,24,11,1.3377060985646877e-09
33051,14,24,12,1.3320491428915187e-09
33052,14,24,13,1.2912660603093226e-09
33053,14,24,14,1.2334138364037534e-09
33054,14,24,15,1.1460122922321441e-09
33055,14,24,16,9.99682169695016e-10
33056,14,24,17,5.565877704359918e-10
33057,14,24,18,1.8729727270077694e-10
33058,14,24,19,1.2682282389733397e-10
33059,14,24,20,1.1029207974621804e-10
33060,14,24,21,1.0202552078715217e-10
33061,14,24,22,9.71919637367892e-11
33062,14,24,23,9.512830231254818e-11
33063,14,24,24,9.393673655221574e-11
33064,14,24,25,9.389092086094412e-11
33065,14,24,26,9.485326707421419e-11
33066,14,24,27,9.965513006517935e-11
33067,14,24,28,1.1691137924529585e-10
33068,14,24,29,1.595949152814123e-10
33069,14,24,30,2.027351109511621e-10
33070,14,24,31,2.1574371732721294e-10
33071,14,24,32,2.152380313010969e-10
33072,14,24,33,2.0977001242588885e-10
33073,14,24,34,2.0045294236186928e-10
33074,14,24,35,1.8173567039455234e-10
33075,14,24,36,1.4310384716765706e-10
33076,14,24,37,8.608411305369164e-11
33077,14,24,38,5.6313310747829624e-11
33078,14,24,39,4.8188071891551506e-11
33079,14,24,40,4.556287403551349e-11
33080,14,24,41,4.4217997152758136e-11
33081,14,24,42,4.293547701402757e-11
33082,14,24,43,4.214184913414757e-11
33083,14,24,44,4.148942279514143e-11
33084,14,24,45,4.05156627917584e-11
33085,14,24,46,3.88490391749672e-11
33086,14,24,47,3.4928745446153585e-11
33087,14,24,48,3.34546538186394e-11
33088,14,24,49,3.289058638925549e-11
33089,14,24,50,3.2560288255019634e-11
33090,14,24,51,3.2615932009865535e-11
33091,14,24,52,3.247468887274764e-11
33092,14,24,53,3.2429741212439547e-11
33093,14,24,54,3.487371148786283e-11
33094,14,24,55,3.506346147865241e-11
33095,14,24,56,3.5022541610074374e-11
33096,14,24,57,3.408146709054618e-11
33097,14,24,58,3.3839323640627305e-11
33098,14,24,59,3.2869192412615465e-11
33099,14,24,60,3.242363838305567e-11
33100,14,24,61,3.1781194348141304e-11
33101,14,24,62,3.171652036178633e-11
33102,14,24,63,3.1049689597328537e-11
33103,14,24,64,3.052217097987141e-11
33104,14,24,65,3.015952821017214e-11
33105,14,24,66,2.9564557349691224e-11
33106,14,24,67,2.893958737849121e-11
33107,14,24,68,2.894090146693228e-11
33108,14,24,69,2.8515689954250116e-11
33109,14,24,70,2.8285478035320018e-11
33110,14,24,71,2.8356609690060728e-11
33111,14,24,72,2.833082145414666e-11
33112,14,24,73,2.7964322536948533e-11
33113,14,24,74,2.784430250302134e-11
33114,14,24,75,2.7418562233884243e-11
33115,14,24,76,2.656328425578101e-11
33116,14,24,77,2.5724406822207845e-11
33117,14,24,78,2.5422811417832168e-11
33118,14,24,79,2.5548112540854367e-11
33119,14,24,80,2.5122923781296174e-11
33120,14,25,1,6.213318778947933e-09
33121,14,25,2,5.906067605882476e-09
33122,14,25,3,4.207095910113753e-09
33123,14,25,4,3.463122117233378e-09
33124,14,25,5,1.2644326901416341e-09
33125,14,25,6,7.973351232516548e-10
33126,14,25,7,6.356332746321976e-10
33127,14,25,8,5.661877817397839e-10
33128,14,25,9,5.87629429793597e-10
33129,14,25,10,8.407017421993555e-10
33130,14,25,11,8.976840663074681e-10
33131,14,25,12,8.74179918165726e-10
33132,14,25,13,8.34835956970604e-10
33133,14,25,14,7.877902785543754e-10
33134,14,25,15,7.243031033752398e-10
33135,14,25,16,6.291406867821495e-10
33136,14,25,17,3.604877739455981e-10
33137,14,25,18,1.3531170058718752e-10
33138,14,25,19,9.300101256282239e-11
33139,14,25,20,7.911577378401396e-11
33140,14,25,21,7.169790047264264e-11
33141,14,25,22,6.666961447245063e-11
33142,14,25,23,6.409436268826603e-11
33143,14,25,24,6.288481714566043e-11
33144,14,25,25,6.144304444088395e-11
33145,14,25,26,6.152717500609415e-11
33146,14,25,27,6.261886086638718e-11
33147,14,25,28,6.56654253192926e-11
33148,14,25,29,7.283667364075732e-11
33149,14,25,30,7.964833374039621e-11
33150,14,25,31,8.139662451580313e-11
33151,14,25,32,7.92922773627727e-11
33152,14,25,33,7.594004746013268e-11
33153,14,25,34,7.095131969641534e-11
33154,14,25,35,6.464479764565939e-11
33155,14,25,36,5.475045317695339e-11
33156,14,25,37,4.267957668513926e-11
33157,14,25,38,3.3830422776327525e-11
33158,14,25,39,3.0641673105921873e-11
33159,14,25,40,2.9333909315341094e-11
33160,14,25,41,2.849372378653582e-11
33161,14,25,42,2.8122208295672476e-11
33162,14,25,43,2.793103275799163e-11
33163,14,25,44,2.7635080794256802e-11
33164,14,25,45,2.7865414558393083e-11
33165,14,25,46,2.730987559266547e-11
33166,14,25,47,2.4859043539318272e-11
33167,14,25,48,2.4735743487756582e-11
33168,14,25,49,2.428358087590293e-11
33169,14,25,50,2.4136927637913953e-11
33170,14,25,51,2.4150972576186715e-11
33171,14,25,52,2.4187414231648256e-11
33172,14,25,53,2.3839921810013427e-11
33173,14,25,54,2.5813999075812613e-11
33174,14,25,55,2.6168699926475807e-11
33175,14,25,56,2.5983442845746856e-11
33176,14,25,57,2.547060355710216e-11
33177,14,25,58,2.500891421981808e-11
33178,14,25,59,2.4400739199489618e-11
33179,14,25,60,2.4187204848313524e-11
33180,14,25,61,2.367905890424961e-11
33181,14,25,62,2.327146905857982e-11
33182,14,25,63,2.2722825734241784e-11
33183,14,25,64,2.2289746166890626e-11
33184,14,25,65,2.205007679831763e-11
33185,14,25,66,2.1774299478754124e-11
33186,14,25,67,2.129851933326065e-11
33187,14,25,68,2.0984980755861395e-11
33188,14,25,69,2.0644844857481635e-11
33189,14,25,70,2.0085667921453723e-11
33190,14,25,71,1.991278819701158e-11
33191,14,25,72,1.9346727291448637e-11
33192,14,25,73,1.8860372225327435e-11
33193,14,25,74,1.8513969400521056e-11
33194,14,25,75,1.8084763323879125e-11
33195,14,25,76,1.769858578861604e-11
33196,14,25,77,1.7305320732080112e-11
33197,14,25,78,1.699080527328138e-11
33198,14,25,79,1.6940043215286606e-11
33199,14,25,80,1.6793191348648212e-11
33200,14,26,1,7.027512695940425e-09
33201,14,26,2,6.676357429672947e-09
33202,14,26,3,4.753291749947105e-09
33203,14,26,4,3.8882770539891484e-09
33204,14,26,5,1.389070230920714e-09
33205,14,26,6,8.68384487832955e-10
33206,14,26,7,7.00446402782236e-10
33207,14,26,8,6.43061324481425e-10
33208,14,26,9,6.368894454942268e-10
33209,14,26,10,7.466707217897203e-10
33210,14,26,11,7.586708958592818e-10
33211,14,26,12,7.268614269789792e-10
33212,14,26,13,6.803000580198588e-10
33213,14,26,14,6.206107797166038e-10
33214,14,26,15,5.428866759030416e-10
33215,14,26,16,4.4766003321524537e-10
33216,14,26,17,2.82833175169251e-10
33217,14,26,18,1.4948460232188608e-10
33218,14,26,19,1.1500569222386986e-10
33219,14,26,20,9.983846053426664e-11
33220,14,26,21,9.164068441340131e-11
33221,14,26,22,8.602585818800391e-11
33222,14,26,23,8.219166161730362e-11
33223,14,26,24,8.04620787930357e-11
33224,14,26,25,7.850362508092563e-11
33225,14,26,26,7.84718087684607e-11
33226,14,26,27,7.982576352276633e-11
33227,14,26,28,8.525647939834114e-11
33228,14,26,29,9.824943293806189e-11
33229,14,26,30,1.188510365156753e-10
33230,14,26,31,1.3367166382215466e-10
33231,14,26,32,1.364086241749716e-10
33232,14,26,33,1.3379079901622687e-10
33233,14,26,34,1.2833834565992163e-10
33234,14,26,35,1.1973045166027973e-10
33235,14,26,36,1.054834688071663e-10
33236,14,26,37,8.098009919901425e-11
33237,14,26,38,5.67108282905809e-11
33238,14,26,39,4.528698337655719e-11
33239,14,26,40,4.1788881458796314e-11
33240,14,26,41,3.9786941468930483e-11
33241,14,26,42,3.8610391622281295e-11
33242,14,26,43,3.7838511601887835e-11
33243,14,26,44,3.6863898034530445e-11
33244,14,26,45,3.648792568575721e-11
33245,14,26,46,3.5203966934040154e-11
33246,14,26,47,3.171319367938458e-11
33247,14,26,48,3.146875565093827e-11
33248,14,26,49,3.070821227663382e-11
33249,14,26,50,3.0725291118194186e-11
33250,14,26,51,3.066616394559429e-11
33251,14,26,52,3.0449094459511454e-11
33252,14,26,53,3.030225266840968e-11
33253,14,26,54,3.293253385851407e-11
33254,14,26,55,3.334561457498354e-11
33255,14,26,56,3.314402255237516e-11
33256,14,26,57,3.2689932875114474e-11
33257,14,26,58,3.203536186056529e-11
33258,14,26,59,3.1516688717547534e-11
33259,14,26,60,3.14864760402111e-11
33260,14,26,61,3.067804834020609e-11
33261,14,26,62,3.009598912228541e-11
33262,14,26,63,2.940856997281272e-11
33263,14,26,64,2.8929897879185744e-11
33264,14,26,65,2.8485766546341862e-11
33265,14,26,66,2.8107585906069786e-11
33266,14,26,67,2.7691888509930877e-11
33267,14,26,68,2.7578687008002095e-11
33268,14,26,69,2.749962075551532e-11
33269,14,26,70,2.7078760556963318e-11
33270,14,26,71,2.702442842168737e-11
33271,14,26,72,2.6389020127733723e-11
33272,14,26,73,2.602933177702312e-11
33273,14,26,74,2.5646311921628133e-11
33274,14,26,75,2.4820911057920677e-11
33275,14,26,76,2.4423442808205187e-11
33276,14,26,77,2.4221276370478604e-11
33277,14,26,78,2.3530367792930056e-11
33278,14,26,79,2.34625830305879e-11
33279,14,26,80,2.3205828589752378e-11
33280,14,27,1,7.199690229606918e-09
33281,14,27,2,6.85779993822152e-09
33282,14,27,3,4.97789641980796e-09
33283,14,27,4,4.132863321898677e-09
33284,14,27,5,1.7072213094214503e-09
33285,14,27,6,1.1782290957471598e-09
33286,14,27,7,1.03279325633109e-09
33287,14,27,8,1.0361267152627539e-09
33288,14,27,9,1.0350592550587658e-09
33289,14,27,10,1.0294413471539897e-09
33290,14,27,11,9.79307350541168e-10
33291,14,27,12,9.071145798053652e-10
33292,14,27,13,8.189266880705094e-10
33293,14,27,14,6.980281739480522e-10
33294,14,27,15,5.477557843834652e-10
33295,14,27,16,3.964190281502285e-10
33296,14,27,17,2.754110575816798e-10
33297,14,27,18,2.0233920553969929e-10
33298,14,27,19,1.7145010706453627e-10
33299,14,27,20,1.531965408554688e-10
33300,14,27,21,1.428520334708741e-10
33301,14,27,22,1.3461869758169697e-10
33302,14,27,23,1.2615861391078482e-10
33303,14,27,24,1.2111503919838862e-10
33304,14,27,25,1.1721518103668974e-10
33305,14,27,26,1.145350996204148e-10
33306,14,27,27,1.1408268072942462e-10
33307,14,27,28,1.177258354747327e-10
33308,14,27,29,1.2744286540891208e-10
33309,14,27,30,1.4205521463246877e-10
33310,14,27,31,1.5163450206639758e-10
33311,14,27,32,1.5397215451624014e-10
33312,14,27,33,1.515934418123727e-10
33313,14,27,34,1.4841426863568294e-10
33314,14,27,35,1.4248966139154415e-10
33315,14,27,36,1.3192383810845067e-10
33316,14,27,37,1.1285333023674461e-10
33317,14,27,38,9.660009995229872e-11
33318,14,27,39,8.771879731754522e-11
33319,14,27,40,8.453568787411441e-11
33320,14,27,41,8.24505667007593e-11
33321,14,27,42,8.066719242213224e-11
33322,14,27,43,7.913405641434974e-11
33323,14,27,44,7.58604986410876e-11
33324,14,27,45,7.39586552464723e-11
33325,14,27,46,7.122412320212865e-11
33326,14,27,47,6.355491646229593e-11
33327,14,27,48,6.208573497805873e-11
33328,14,27,49,6.081175268417137e-11
33329,14,27,50,6.183829210795118e-11
33330,14,27,51,6.282256443136863e-11
33331,14,27,52,6.238669414391893e-11
33332,14,27,53,6.221795896765212e-11
33333,14,27,54,6.762554609984342e-11
33334,14,27,55,7.009635265563519e-11
33335,14,27,56,7.083238547607228e-11
33336,14,27,57,7.15084846855938e-11
33337,14,27,58,7.063911836215095e-11
33338,14,27,59,7.145947308632933e-11
33339,14,27,60,7.287295806436067e-11
33340,14,27,61,7.336921432376868e-11
33341,14,27,62,7.288511880996755e-11
33342,14,27,63,7.288855486657898e-11
33343,14,27,64,7.233837275252138e-11
33344,14,27,65,7.158183533710891e-11
33345,14,27,66,7.138413391279425e-11
33346,14,27,67,7.06240640414248e-11
33347,14,27,68,7.022801796924486e-11
33348,14,27,69,7.182971267407582e-11
33349,14,27,70,7.248561644717123e-11
33350,14,27,71,7.3425645747842e-11
33351,14,27,72,7.310976903200248e-11
33352,14,27,73,7.342789882932866e-11
33353,14,27,74,7.423507895044683e-11
33354,14,27,75,7.323691657928483e-11
33355,14,27,76,7.11907665813348e-11
33356,14,27,77,6.933748203011965e-11
33357,14,27,78,6.805521240320765e-11
33358,14,27,79,6.749686132107189e-11
33359,14,27,80,6.575459280887612e-11
33360,14,28,1,7.0749828708564716e-09
33361,14,28,2,6.66548721648525e-09
33362,14,28,3,4.888816091386169e-09
33363,14,28,4,4.139261446597729e-09
33364,14,28,5,1.8522748862255163e-09
33365,14,28,6,1.3008832471475183e-09
33366,14,28,7,1.0960217274393947e-09
33367,14,28,8,1.0813728364372783e-09
33368,14,28,9,1.1779950668467365e-09
33369,14,28,10,1.3007682995283794e-09
33370,14,28,11,1.280132526054381e-09
33371,14,28,12,1.2080402275368028e-09
33372,14,28,13,1.1260813044755413e-09
33373,14,28,14,1.0195711502208696e-09
33374,14,28,15,8.686465361348943e-10
33375,14,28,16,6.355302802103671e-10
33376,14,28,17,3.7523016012517543e-10
33377,14,28,18,2.329029918388279e-10
33378,14,28,19,1.9434133062997298e-10
33379,14,28,20,1.7302272550003373e-10
33380,14,28,21,1.5764971316117116e-10
33381,14,28,22,1.4691772625742167e-10
33382,14,28,23,1.3706108800630464e-10
33383,14,28,24,1.2820983973850125e-10
33384,14,28,25,1.2037098409873726e-10
33385,14,28,26,1.1384616207796053e-10
33386,14,28,27,1.086929541393109e-10
33387,14,28,28,1.0790976939843304e-10
33388,14,28,29,1.1344739573582727e-10
33389,14,28,30,1.2078506722267395e-10
33390,14,28,31,1.2465249507718505e-10
33391,14,28,32,1.235614223711434e-10
33392,14,28,33,1.204404355716929e-10
33393,14,28,34,1.1541094230449492e-10
33394,14,28,35,1.0974338338585284e-10
33395,14,28,36,9.877126990483991e-11
33396,14,28,37,8.334698018476576e-11
33397,14,28,38,7.001777198820585e-11
33398,14,28,39,6.375234491390137e-11
33399,14,28,40,6.095787599371465e-11
33400,14,28,41,6.074324559936831e-11
33401,14,28,42,5.947425220427623e-11
33402,14,28,43,5.87641547478051e-11
33403,14,28,44,5.8193334294512093e-11
33404,14,28,45,5.7636994661569927e-11
33405,14,28,46,5.611617095486126e-11
33406,14,28,47,5.1207374148134935e-11
33407,14,28,48,4.943619785734512e-11
33408,14,28,49,4.812052764584223e-11
33409,14,28,50,4.662839070907218e-11
33410,14,28,51,4.661423675644167e-11
33411,14,28,52,4.6867203277169305e-11
33412,14,28,53,4.6388499100863044e-11
33413,14,28,54,5.022511965293312e-11
33414,14,28,55,5.127367558917966e-11
33415,14,28,56,5.1143761202355045e-11
33416,14,28,57,5.074515397944148e-11
33417,14,28,58,5.094954455773153e-11
33418,14,28,59,5.005336956303215e-11
33419,14,28,60,4.977820838695021e-11
33420,14,28,61,4.871427323341257e-11
33421,14,28,62,4.8025910414006164e-11
33422,14,28,63,4.6895325686445134e-11
33423,14,28,64,4.617949783553648e-11
33424,14,28,65,4.535096398569517e-11
33425,14,28,66,4.429219155243146e-11
33426,14,28,67,4.399536409159458e-11
33427,14,28,68,4.3686135913509e-11
33428,14,28,69,4.3255747879259027e-11
33429,14,28,70,4.373297072408668e-11
33430,14,28,71,4.432053074665865e-11
33431,14,28,72,4.404258371421077e-11
33432,14,28,73,4.358829747195954e-11
33433,14,28,74,4.4129434866951977e-11
33434,14,28,75,4.377953066055101e-11
33435,14,28,76,4.284876421122727e-11
33436,14,28,77,4.238846078924534e-11
33437,14,28,78,4.173796542601225e-11
33438,14,28,79,4.217786473368372e-11
33439,14,28,80,4.1676676222922085e-11
33440,14,29,1,7.617528366804553e-09
33441,14,29,2,7.172817683316859e-09
33442,14,29,3,5.2526313221554205e-09
33443,14,29,4,4.428122020254463e-09
33444,14,29,5,1.9543566946559075e-09
33445,14,29,6,1.343675088688367e-09
33446,14,29,7,1.100791092147682e-09
33447,14,29,8,1.038742388826093e-09
33448,14,29,9,1.0948077777668707e-09
33449,14,29,10,1.173423451082464e-09
33450,14,29,11,1.141232876186092e-09
33451,14,29,12,1.0671765257776258e-09
33452,14,29,13,9.877063855488056e-10
33453,14,29,14,8.901535193975468e-10
33454,14,29,15,7.582136816951406e-10
33455,14,29,16,5.566343332166639e-10
33456,14,29,17,3.3522342603392367e-10
33457,14,29,18,2.14747353287021e-10
33458,14,29,19,1.7776680868351233e-10
33459,14,29,20,1.5627636629543835e-10
33460,14,29,21,1.416403683816066e-10
33461,14,29,22,1.3127750709440431e-10
33462,14,29,23,1.2165932085892139e-10
33463,14,29,24,1.1391535103257734e-10
33464,14,29,25,1.0626599753050636e-10
33465,14,29,26,9.985245420973254e-11
33466,14,29,27,9.48796678922381e-11
33467,14,29,28,9.29691049904834e-11
33468,14,29,29,9.601629322444871e-11
33469,14,29,30,1.0097083577367424e-10
33470,14,29,31,1.0334579231590425e-10
33471,14,29,32,1.0181053378231903e-10
33472,14,29,33,9.930357465623855e-11
33473,14,29,34,9.543827584805929e-11
33474,14,29,35,9.104225877166896e-11
33475,14,29,36,8.239626057584126e-11
33476,14,29,37,6.983130612717622e-11
33477,14,29,38,5.963981391863732e-11
33478,14,29,39,5.4875396679762274e-11
33479,14,29,40,5.2518805823071934e-11
33480,14,29,41,5.145015261442227e-11
33481,14,29,42,5.0301738518609756e-11
33482,14,29,43,4.952861060922192e-11
33483,14,29,44,4.902341095268535e-11
33484,14,29,45,4.874812558607317e-11
33485,14,29,46,4.7147433830208725e-11
33486,14,29,47,4.2532206120132753e-11
33487,14,29,48,4.1697679786535264e-11
33488,14,29,49,4.080350075580412e-11
33489,14,29,50,3.980054288631625e-11
33490,14,29,51,4.009241562829734e-11
33491,14,29,52,4.026364676483099e-11
33492,14,29,53,3.9712980796643934e-11
33493,14,29,54,4.339038921916133e-11
33494,14,29,55,4.439289800861097e-11
33495,14,29,56,4.42138793144139e-11
33496,14,29,57,4.383890389915224e-11
33497,14,29,58,4.3606521241705594e-11
33498,14,29,59,4.301352777380899e-11
33499,14,29,60,4.287097762246746e-11
33500,14,29,61,4.1670545168672746e-11
33501,14,29,62,4.111515163241666e-11
33502,14,29,63,3.992674939350997e-11
33503,14,29,64,3.9570610208487405e-11
33504,14,29,65,3.894862322146276e-11
33505,14,29,66,3.820954386165991e-11
33506,14,29,67,3.771421834256067e-11
33507,14,29,68,3.751528475688152e-11
33508,14,29,69,3.691255725552009e-11
33509,14,29,70,3.7108493118679904e-11
33510,14,29,71,3.737220909447013e-11
33511,14,29,72,3.665071273536126e-11
33512,14,29,73,3.599517594495661e-11
33513,14,29,74,3.617074453522596e-11
33514,14,29,75,3.569653985803808e-11
33515,14,29,76,3.505219087224916e-11
33516,14,29,77,3.472625277215918e-11
33517,14,29,78,3.403303103985829e-11
33518,14,29,79,3.45006910901269e-11
33519,14,29,80,3.4220546738377595e-11
33520,14,30,1,8.373350613136337e-09
33521,14,30,2,7.836919933807714e-09
33522,14,30,3,5.753533057711362e-09
33523,14,30,4,4.859735052726086e-09
33524,14,30,5,2.1626868694940595e-09
33525,14,30,6,1.4580900079834374e-09
33526,14,30,7,1.1779697640305012e-09
33527,14,30,8,1.107019137717524e-09
33528,14,30,9,1.144713540024086e-09
33529,14,30,10,1.1851765747776782e-09
33530,14,30,11,1.141696269359346e-09
33531,14,30,12,1.0633372238627676e-09
33532,14,30,13,9.801659779841456e-10
33533,14,30,14,8.786332206837234e-10
33534,14,30,15,7.425747796621222e-10
33535,14,30,16,5.519102407402913e-10
33536,14,30,17,3.499561898417833e-10
33537,14,30,18,2.40206056221038e-10
33538,14,30,19,1.9779851369702048e-10
33539,14,30,20,1.7228765953381497e-10
33540,14,30,21,1.5623555678821928e-10
33541,14,30,22,1.444170616961655e-10
33542,14,30,23,1.333068343244233e-10
33543,14,30,24,1.2572152084158594e-10
33544,14,30,25,1.1723515146082958e-10
33545,14,30,26,1.1065126294463207e-10
33546,14,30,27,1.0497301130521397e-10
33547,14,30,28,1.0239595943642915e-10
33548,14,30,29,1.040306021385853e-10
33549,14,30,30,1.0761586219493841e-10
33550,14,30,31,1.0825059209086204e-10
33551,14,30,32,1.0612367868148331e-10
33552,14,30,33,1.0382513985174926e-10
33553,14,30,34,1.0039714411233556e-10
33554,14,30,35,9.625394173269218e-11
33555,14,30,36,8.806612270804962e-11
33556,14,30,37,7.675031742468982e-11
33557,14,30,38,6.810176829971707e-11
33558,14,30,39,6.371741986240933e-11
33559,14,30,40,6.091579354450919e-11
33560,14,30,41,5.882861204196022e-11
33561,14,30,42,5.690482081578661e-11
33562,14,30,43,5.5699090208570584e-11
33563,14,30,44,5.478415135132869e-11
33564,14,30,45,5.39434243014849e-11
33565,14,30,46,5.171996728099644e-11
33566,14,30,47,4.63588130641619e-11
33567,14,30,48,4.563723563198572e-11
33568,14,30,49,4.455530910780282e-11
33569,14,30,50,4.427577865952155e-11
33570,14,30,51,4.4147298049414615e-11
33571,14,30,52,4.4085117290791226e-11
33572,14,30,53,4.3745178348663755e-11
33573,14,30,54,4.7429457823451697e-11
33574,14,30,55,4.857569767707279e-11
33575,14,30,56,4.841417482043469e-11
33576,14,30,57,4.792405420946638e-11
33577,14,30,58,4.699082036865177e-11
33578,14,30,59,4.6323694445897856e-11
33579,14,30,60,4.617791883882281e-11
33580,14,30,61,4.486471320069136e-11
33581,14,30,62,4.470728654864694e-11
33582,14,30,63,4.348568409299486e-11
33583,14,30,64,4.291994200038886e-11
33584,14,30,65,4.251468780331501e-11
33585,14,30,66,4.2319712185931904e-11
33586,14,30,67,4.145828508400626e-11
33587,14,30,68,4.155776627260438e-11
33588,14,30,69,4.117960346837022e-11
33589,14,30,70,4.136749983290624e-11
33590,14,30,71,4.127970178142711e-11
33591,14,30,72,4.054750140832881e-11
33592,14,30,73,4.007299167477205e-11
33593,14,30,74,3.987452208782161e-11
33594,14,30,75,3.8883782590306443e-11
33595,14,30,76,3.8241901140501636e-11
33596,14,30,77,3.7548907675877186e-11
